"system","model_key","response","shock","horizon","share","status","message"
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",2,0.838941430229292,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",3,0.819853767686735,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",4,0.816982410971318,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",5,0.802416046363897,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",6,0.797953446478034,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",7,0.794397015993622,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",8,0.794244032451041,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",9,0.793300636947409,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",10,0.792537630120085,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",11,0.791754038660667,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_pib_socios",12,0.79163622318047,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",1,0,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",2,0.0298264229991069,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",3,0.0343352320229212,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",4,0.0369614371941032,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",5,0.0435107078186382,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",6,0.0444501462984255,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",7,0.044490923162207,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",8,0.044487144086594,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",9,0.0455470998868071,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",10,0.0455591985149378,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",11,0.0455402980480708,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_itcrm",12,0.0455966199513933,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",1,0,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",2,0.0999963408817293,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",3,0.098780389957119,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",4,0.0987814695040509,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",5,0.10200719484668,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",6,0.104806561281726,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",7,0.104322370401939,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",8,0.104571169673686,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",9,0.104517635197004,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",10,0.104345000238622,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",11,0.10418960888349,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_pib_socios","d_ln_commodity_price_index",12,0.104263669553706,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",1,0.0246228139929956,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",2,0.0470086527708289,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",3,0.0448198740066579,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",4,0.0513949991274721,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",5,0.0638851510725696,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",6,0.0674111915759112,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",7,0.0671503085390321,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",8,0.0713917293876621,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",9,0.0763281339665118,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",10,0.0763339361689013,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",11,0.0768329214037879,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_exports_real",12,0.0785724809990188,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",1,0.00405640500857043,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",2,0.0114460116968428,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",3,0.0434881026895068,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",4,0.0525913777733205,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",5,0.0501475656017479,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",6,0.050249498504133,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",7,0.0500978338849914,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",8,0.0508082474368176,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",9,0.0505109478725988,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",10,0.0506072396011492,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",11,0.0505209833500817,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_pib_socios",12,0.0509790300968504,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",1,0.971320780998434,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",2,0.939567657308468,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",3,0.896687653381177,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",4,0.878357520987604,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",5,0.82887167389815,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",6,0.822982098037413,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",7,0.821247036088214,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",8,0.814627526799964,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",9,0.810288812253638,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",10,0.80983410158286,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",11,0.809476759003188,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_itcrm",12,0.807477806492009,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",1,0,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",2,0.0019776782238598,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",3,0.0150043699226577,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",4,0.0176561021116027,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",5,0.0570956094275322,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",6,0.0593572118825422,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",7,0.061504821487762,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",8,0.0631724963755557,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",9,0.0628721059072509,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",10,0.0632247226470889,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",11,0.0631693362429425,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_itcrm","d_ln_commodity_price_index",12,0.0629706824121213,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",1,0.0396703218619876,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",2,0.0359291399584813,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",3,0.036925369836859,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",4,0.0454854586518162,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",5,0.0479946307433864,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",6,0.055200575218672,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",7,0.0559579051261371,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",8,0.0581956288282412,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",9,0.0589019577092972,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",10,0.0619209692964814,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",11,0.0619188299570146,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_exports_real",12,0.0638542395333525,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",1,0.34499461611969,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",2,0.296694016556198,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",3,0.297636557495856,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",4,0.299892811740857,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",5,0.297743555956165,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",6,0.296631510057603,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",7,0.299947222272221,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",8,0.297887980289571,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",9,0.298715764938692,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",10,0.29770381939204,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",11,0.297884367318126,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_pib_socios",12,0.297154257697589,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",1,0.00646027771652324,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",2,0.0567292928974324,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",3,0.0579305496250748,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",4,0.0568444875567488,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",5,0.0634768864417384,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",6,0.0648929123778108,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",7,0.0657192206212516,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",8,0.0666740986258893,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",9,0.0670053725603148,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",10,0.0669353759272302,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",11,0.0672416119223975,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_itcrm",12,0.0674259480174281,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",1,0.608874784301799,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",2,0.610647550587889,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",3,0.60750752304221,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",4,0.597777242050578,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",5,0.59078492685871,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",6,0.583275002345914,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",7,0.57837565198039,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",8,0.577242292256298,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",9,0.575376904791697,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",10,0.573439835384249,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",11,0.572955190802462,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
"exports_augmented","exports_augmented_var_diff_class_fevd","d_ln_commodity_price_index","d_ln_commodity_price_index",12,0.57156555475163,"ok","Descomposicion de varianza calculada con vars::fevd como en clase."
